i0	i1	t0	t1	green	orange	blue	barcode	sample	barcode_id	sample_id	drug1	drug2	drugs	runs	discard
179401.0	179664.0	3823.217	3823.884	0.00824	0.060121	0.009766	False	True	0	17	12:Void	18:Gefitinib	12:Void_18:Gefitinib	0	False
179897.0	180193.0	3824.549	3825.55	0.00824	0.062563	0.009156	False	True	0	17	12:Void	18:Gefitinib	12:Void_18:Gefitinib	0	True
180684.0	180940.0	3827.216	3828.217	0.005799	0.033876	0.051271	True	False	18	0	NA	NA	NA	0	False
181222.0	181550.0	3829.217	3830.217	0.005493	0.004578	0.191809	True	False	18	0	NA	NA	NA	0	False
181732.0	182190.0	3830.884	3832.216	0.006409	0.000305	0.2491835	True	False	18	0	NA	NA	NA	0	False
182377.0	182672.0	3832.883	3833.883	0.005799	0.043947	0.070803	True	False	18	0	NA	NA	NA	0	False
182958.0	183210.0	3834.883	3835.883	0.008545	0.059511	0.006409	False	True	0	18	13:Nutlin	18:Gefitinib	13:Nutlin_18:Gefitinib	0	True
183545.0	183882.0	3836.882	3837.883	0.00763	0.061037	0.004883	False	True	0	18	13:Nutlin	18:Gefitinib	13:Nutlin_18:Gefitinib	0	True
184120.0	184426.0	3838.882	3839.882	0.007935	0.060427	0.003967	False	True	0	18	13:Nutlin	18:Gefitinib	13:Nutlin_18:Gefitinib	0	False
184725.0	185056.0	3840.882	3841.882	0.013428	0.05829	0.003967	False	True	0	18	13:Nutlin	18:Gefitinib	13:Nutlin_18:Gefitinib	0	False
185433.0	185587.0	3843.215	3843.548	0.008545	0.057985	0.004273	False	True	0	18	13:Nutlin	18:Gefitinib	13:Nutlin_18:Gefitinib	0	False
185792.0	186395.0	3844.215	3846.216	0.007324	0.057375	0.003967	False	True	0	18	13:Nutlin	18:Gefitinib	13:Nutlin_18:Gefitinib	0	False
186552.0	186796.0	3846.882	3847.552	0.006714	0.056154	0.003967	False	True	0	18	13:Nutlin	18:Gefitinib	13:Nutlin_18:Gefitinib	0	False
187830.0	188133.0	3851.215	3852.215	0.009156	0.047609	0.003662	False	True	0	18	13:Nutlin	18:Gefitinib	13:Nutlin_18:Gefitinib	0	False
188438.0	188729.0	3853.215	3854.215	0.00763	0.055239	0.004273	False	True	0	18	13:Nutlin	18:Gefitinib	13:Nutlin_18:Gefitinib	0	True
189093.0	189342.0	3855.214	3856.214	0.004273	0.010376	0.112918	True	False	19	0	NA	NA	NA	0	False
197634.0	198089.0	3883.879	3885.212	0.005493	0.003052	0.154118	True	False	19	0	NA	NA	NA	0	False
202018.0	202505.0	3898.544	3900.211	0.006714	0.000305	0.237434	True	False	19	0	NA	NA	NA	0	False
202819.0	203101.0	3901.211	3902.211	0.004883	0.071413	0.062258	False	True	0	19	14:Cyt-387	18:Gefitinib	14:Cyt-387_18:Gefitinib	0	True
203801.0	204076.0	3904.544	3905.211	0.004883	0.086367	0.007324	False	True	0	19	14:Cyt-387	18:Gefitinib	14:Cyt-387_18:Gefitinib	0	True
204434.0	204598.0	3906.544	3906.877	0.004883	0.084231	0.004578	False	True	0	19	14:Cyt-387	18:Gefitinib	14:Cyt-387_18:Gefitinib	0	False
204928.0	205128.0	3908.211	3908.877	0.005493	0.085147	0.004883	False	True	0	19	14:Cyt-387	18:Gefitinib	14:Cyt-387_18:Gefitinib	0	False
205658.0	205833.0	3910.543	3911.21	0.004883	0.086673	0.004273	False	True	0	19	14:Cyt-387	18:Gefitinib	14:Cyt-387_18:Gefitinib	0	False
206113.0	206354.0	3912.21	3912.876	0.005799	0.084231	0.004273	False	True	0	19	14:Cyt-387	18:Gefitinib	14:Cyt-387_18:Gefitinib	0	False
206831.0	207187.0	3914.542	3915.542	0.004578	0.061342	0.036317	False	True	0	19	14:Cyt-387	18:Gefitinib	14:Cyt-387_18:Gefitinib	0	True
207696.0	207968.0	3917.21	3918.216	0.005493	0.003662	0.176092	True	False	20	0	NA	NA	NA	0	False
211348.0	211780.0	3929.541	3930.874	0.005799	0.00061	0.184027	True	False	20	0	NA	NA	NA	0	False
212221.0	212659.0	3932.541	3933.875	0.006714	0.01709	0.217902	True	False	20	0	NA	NA	NA	0	False
212928.0	213096.0	3934.876	3935.208	0.004578	0.080569	0.01709	False	True	0	20	15:IKK16	18:Gefitinib	15:IKK16_18:Gefitinib	0	True
213847.0	214274.0	3937.875	3939.208	0.005799	0.086367	0.006409	False	True	0	20	15:IKK16	18:Gefitinib	15:IKK16_18:Gefitinib	0	True
214630.0	214811.0	3940.541	3941.208	0.005188	0.084841	0.004883	False	True	0	20	15:IKK16	18:Gefitinib	15:IKK16_18:Gefitinib	0	False
215099.0	215268.0	3941.874	3942.541	0.005799	0.083621	0.004578	False	True	0	20	15:IKK16	18:Gefitinib	15:IKK16_18:Gefitinib	0	False
215541.0	215677.0	3943.541	3943.874	0.005493	0.0785855	0.004273	False	True	0	20	15:IKK16	18:Gefitinib	15:IKK16_18:Gefitinib	0	False
215948.0	216141.0	3944.875	3945.54	0.006104	0.08179	0.004273	False	True	0	20	15:IKK16	18:Gefitinib	15:IKK16_18:Gefitinib	0	False
216466.0	216700.0	3946.54	3947.207	0.006714	0.083621	0.004273	False	True	0	20	15:IKK16	18:Gefitinib	15:IKK16_18:Gefitinib	0	False
217059.0	217223.0	3948.54	3949.207	0.00412	0.04181	0.034181	False	True	0	20	15:IKK16	18:Gefitinib	15:IKK16_18:Gefitinib	0	True
217575.0	217843.0	3950.207	3951.207	0.005188	0.0071715	0.167852	True	False	21	0	NA	NA	NA	0	False
218166.0	218505.0	3952.207	3953.541	0.005799	0.004883	0.182196	True	False	21	0	NA	NA	NA	0	False
222196.0	222529.0	3965.539	3966.872	0.004578	0.002747	0.143437	True	False	21	0	NA	NA	NA	0	False
222771.0	223260.0	3967.545	3969.206	0.007324	0.000305	0.267953	True	False	21	0	NA	NA	NA	0	False
223494.0	223749.0	3969.872	3970.872	0.006104	0.04883	0.052492	True	False	21	0	NA	NA	NA	0	False
224032.0	224284.0	3971.872	3972.539	0.00824	0.058901	0.006104	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	True
224536.0	224722.0	3973.538	3974.205	0.00824	0.055849	0.003967	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	True
225044.0	225407.0	3975.205	3976.538	0.007935	0.061342	0.003967	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	False
225585.0	225857.0	3976.871	3977.871	0.00824	0.054933	0.004273	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	False
226073.0	226348.0	3978.538	3979.538	0.007019	0.055239	0.005799	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	False
226619.0	226915.0	3980.538	3981.538	0.008545	0.059206	0.004273	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	False
227217.0	227447.0	3982.537	3983.204	0.00885	0.051576	0.004273	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	False
227640.0	227959.0	3983.871	3984.87	0.00763	0.058901	0.004578	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	False
228271.0	228583.0	3985.871	3986.871	0.00763	0.056459	0.004273	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	False
228902.0	229186.0	3988.205	3988.871	0.007019	0.058901	0.004578	False	True	0	21	11:Void	12:Void	11:Void_12:Void	0	True
229715.0	230096.0	3990.872	3991.871	0.005493	0.003662	0.200507	True	False	22	0	NA	NA	NA	0	False
230247.0	230619.0	3992.537	3993.871	0.005493	0.032044	0.0886565	True	False	22	0	NA	NA	NA	0	False
230857.0	231222.0	3994.537	3995.87	0.006409	0.046999	0.030213	False	True	0	22	16:MK-2206	18:Gefitinib	16:MK-2206_18:Gefitinib	0	True
231573.0	231939.0	3996.87	3998.203	0.006104	0.055544	0.011597	False	True	0	22	16:MK-2206	18:Gefitinib	16:MK-2206_18:Gefitinib	0	True
232220.0	232512.0	3999.203	4000.203	0.006714	0.054018	0.007935	False	True	0	22	16:MK-2206	18:Gefitinib	16:MK-2206_18:Gefitinib	0	False
232768.0	233158.0	4000.869	4002.202	0.006104	0.054018	0.005493	False	True	0	22	16:MK-2206	18:Gefitinib	16:MK-2206_18:Gefitinib	0	False
233393.0	233685.0	4002.869	4003.87	0.006714	0.054018	0.003967	False	True	0	22	16:MK-2206	18:Gefitinib	16:MK-2206_18:Gefitinib	0	False
233985.0	234270.0	4004.87	4005.87	0.007935	0.055544	0.003967	False	True	0	22	16:MK-2206	18:Gefitinib	16:MK-2206_18:Gefitinib	0	False
234556.0	234722.0	4006.87	4007.537	0.00763	0.052797	0.003967	False	True	0	22	16:MK-2206	18:Gefitinib	16:MK-2206_18:Gefitinib	0	False
234901.0	235276.0	4008.203	4009.203	0.006714	0.055239	0.003967	False	True	0	22	16:MK-2206	18:Gefitinib	16:MK-2206_18:Gefitinib	0	True
240661.0	240926.0	4027.201	4028.201	0.003357	0.00763	0.078127	True	False	23	0	NA	NA	NA	0	False
244089.0	244478.0	4038.534	4039.867	0.004883	0.000916	0.192267	True	False	23	0	NA	NA	NA	0	False
244638.0	244913.0	4040.534	4041.533	0.005799	0.052187	0.046999	False	True	0	23	17:IL-6	18:Gefitinib	17:IL-6_18:Gefitinib	0	True
245149.0	245382.0	4042.2	4042.866	0.007935	0.062563	0.007935	False	True	0	23	17:IL-6	18:Gefitinib	17:IL-6_18:Gefitinib	0	True
245757.0	246300.0	4044.2	4045.866	0.011902	0.060121	0.008545	False	True	0	23	17:IL-6	18:Gefitinib	17:IL-6_18:Gefitinib	0	False
246667.0	246895.0	4047.199	4047.866	0.009156	0.0599685	0.00885	False	True	0	23	17:IL-6	18:Gefitinib	17:IL-6_18:Gefitinib	0	False
247258.0	247796.0	4049.2	4050.866	0.00824	0.059511	0.009766	False	True	0	23	17:IL-6	18:Gefitinib	17:IL-6_18:Gefitinib	0	False
248443.0	249176.0	4053.198	4055.532	0.00824	0.060121	0.009156	False	True	0	23	17:IL-6	18:Gefitinib	17:IL-6_18:Gefitinib	0	False
249467.0	249835.0	4056.532	4057.866	0.009766	0.060121	0.009461	False	True	0	23	17:IL-6	18:Gefitinib	17:IL-6_18:Gefitinib	0	False
250154.0	250342.0	4058.865	4059.533	0.0065615	0.04883	0.0083925	False	True	0	23	17:IL-6	18:Gefitinib	17:IL-6_18:Gefitinib	0	True
250790.0	251020.0	4060.865	4061.865	0.004578	0.006104	0.1368755	True	False	24	0	NA	NA	NA	0	False
251516.0	251897.0	4063.532	4064.531	0.006104	0.004273	0.229499	True	False	24	0	NA	NA	NA	0	False
252046.0	252438.0	4065.198	4066.532	0.005493	0.030824	0.104373	True	False	24	0	NA	NA	NA	0	False
252751.0	253010.0	4067.531	4068.531	0.006409	0.057985	0.012818	False	True	0	24	12:Void	19:IFN-γ	12:Void_19:IFN-γ	0	True
253166.0	253405.0	4068.864	4069.864	0.00763	0.057375	0.004273	False	True	0	24	12:Void	19:IFN-γ	12:Void_19:IFN-γ	0	True
253760.0	254330.0	4070.864	4072.864	0.009156	0.05707	0.004578	False	True	0	24	12:Void	19:IFN-γ	12:Void_19:IFN-γ	0	False
254870.0	255298.0	4074.531	4075.864	0.00824	0.060121	0.004273	False	True	0	24	12:Void	19:IFN-γ	12:Void_19:IFN-γ	0	False
255534.0	255767.0	4076.864	4077.531	0.00763	0.058596	0.005799	False	True	0	24	12:Void	19:IFN-γ	12:Void_19:IFN-γ	0	False
256006.0	256318.0	4078.531	4079.531	0.00763	0.054170499999999996	0.003967	False	True	0	24	12:Void	19:IFN-γ	12:Void_19:IFN-γ	0	False
256638.0	256971.0	4080.53	4081.53	0.006714	0.054018	0.003967	False	True	0	24	12:Void	19:IFN-γ	12:Void_19:IFN-γ	0	False
257346.0	257504.0	4082.863	4083.529	0.008545	0.05829	0.003967	False	True	0	24	12:Void	19:IFN-γ	12:Void_19:IFN-γ	0	False
257798.0	258136.0	4084.196	4085.543	0.007324	0.051271	0.006409	False	True	0	24	12:Void	19:IFN-γ	12:Void_19:IFN-γ	0	True
258435.0	258750.0	4086.529	4087.529	0.004883	0.014039	0.140385	True	False	25	0	NA	NA	NA	0	False
258967.0	259418.0	4088.196	4089.862	0.006104	0.002441	0.256355	True	False	25	0	NA	NA	NA	0	False
259612.0	259889.0	4090.529	4091.196	0.005799	0.051271	0.0412	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	True
260317.0	260863.0	4092.863	4094.529	0.004273	0.046999	0.011597	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	True
261318.0	261648.0	4096.196	4097.196	0.007019	0.061037	0.004273	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	False
261930.0	262195.0	4098.195	4098.862	0.006409	0.054628	0.003967	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	False
262461.0	262794.0	4099.862	4100.862	0.007324	0.058596	0.003967	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	False
263008.0	263248.0	4101.861	4102.528	0.006409	0.053713	0.003967	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	False
263555.0	263874.0	4103.528	4104.528	0.008545	0.056459	0.003662	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	False
264118.0	264408.0	4105.528	4106.528	0.007935	0.059816	0.003967	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	False
265391.0	265901.0	4109.529	4111.528	0.007324	0.058596	0.003662	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	False
266350.0	266634.0	4112.861	4113.862	0.006104	0.056459	0.004578	False	True	0	25	13:Nutlin	19:IFN-γ	13:Nutlin_19:IFN-γ	0	True
266980.0	267296.0	4114.861	4115.861	0.004883	0.003662	0.14893	True	False	26	0	NA	NA	NA	0	False
274889.0	275221.0	4141.191	4142.525	0.004578	0.001221	0.1384015	True	False	26	0	NA	NA	NA	0	False
275444.0	275823.0	4143.191	4144.525	0.006409	0.000305	0.238044	True	False	26	0	NA	NA	NA	0	False
276091.0	276311.0	4145.192	4146.192	0.004578	0.071413	0.06302050000000001	False	True	0	26	14:Cyt-387	19:IFN-γ	14:Cyt-387_19:IFN-γ	0	True
277032.0	277325.0	4148.525	4149.525	0.005799	0.088809	0.00824	False	True	0	26	14:Cyt-387	19:IFN-γ	14:Cyt-387_19:IFN-γ	0	True
277661.0	277847.0	4150.525	4151.191	0.005493	0.093692	0.005188	False	True	0	26	14:Cyt-387	19:IFN-γ	14:Cyt-387_19:IFN-γ	0	False
278286.0	278453.0	4152.525	4153.191	0.005188	0.09064	0.00885	False	True	0	26	14:Cyt-387	19:IFN-γ	14:Cyt-387_19:IFN-γ	0	False
278796.0	279048.0	4154.191	4155.191	0.006409	0.096438	0.004883	False	True	0	26	14:Cyt-387	19:IFN-γ	14:Cyt-387_19:IFN-γ	0	False
279403.0	279580.0	4156.524	4156.857	0.006409	0.093997	0.004273	False	True	0	26	14:Cyt-387	19:IFN-γ	14:Cyt-387_19:IFN-γ	0	False
280020.0	280267.0	4158.524	4159.191	0.007935	0.094913	0.004578	False	True	0	26	14:Cyt-387	19:IFN-γ	14:Cyt-387_19:IFN-γ	0	True
280818.0	281038.0	4161.191	4161.858	0.004578	0.0383005	0.082705	True	False	27	0	NA	NA	NA	0	False
282574.0	282884.0	4166.867	4167.857	0.0044255	0.0096135	0.1252785	True	False	27	0	NA	NA	NA	0	False
283047.0	283400.0	4168.524	4169.523	0.005799	0.009461	0.18067	True	False	27	0	NA	NA	NA	0	False
283586.0	283938.0	4170.19	4171.523	0.006104	0.000305	0.2278205	True	False	27	0	NA	NA	NA	0	False
284378.0	284600.0	4172.857	4173.523	0.005493	0.0880455	0.0196845	False	True	0	27	15:IKK16	19:IFN-γ	15:IKK16_19:IFN-γ	0	True
284786.0	285012.0	4174.189	4175.189	0.006714	0.087588	0.007324	False	True	0	27	15:IKK16	19:IFN-γ	15:IKK16_19:IFN-γ	0	True
285433.0	285707.0	4176.522	4177.522	0.006104	0.090335	0.004578	False	True	0	27	15:IKK16	19:IFN-γ	15:IKK16_19:IFN-γ	0	False
286025.0	286272.0	4178.523	4179.19	0.006714	0.092166	0.003967	False	True	0	27	15:IKK16	19:IFN-γ	15:IKK16_19:IFN-γ	0	False
286603.0	286796.0	4180.523	4180.856	0.007019	0.088809	0.003967	False	True	0	27	15:IKK16	19:IFN-γ	15:IKK16_19:IFN-γ	0	False
287267.0	287505.0	4182.523	4183.523	0.006409	0.090335	0.004273	False	True	0	27	15:IKK16	19:IFN-γ	15:IKK16_19:IFN-γ	0	False
287767.0	287983.0	4184.189	4184.856	0.005799	0.091556	0.003967	False	True	0	27	15:IKK16	19:IFN-γ	15:IKK16_19:IFN-γ	0	False
288357.0	288569.0	4186.189	4186.855	0.006104	0.09003	0.003967	False	True	0	27	15:IKK16	19:IFN-γ	15:IKK16_19:IFN-γ	0	True
292138.0	292561.0	4198.855	4200.188	0.004578	0.010376	0.140996	True	False	28	0	NA	NA	NA	0	False
293451.0	293807.0	4203.187	4204.52	0.004883	0.001831	0.1634265	True	False	28	0	NA	NA	NA	0	False
294191.0	294690.0	4205.521	4207.187	0.006409	0.020142	0.194403	True	False	28	0	NA	NA	NA	0	False
294919.0	295175.0	4208.2	4208.853	0.006409	0.061342	0.01709	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	True
295594.0	295851.0	4210.186	4211.186	0.00824	0.058901	0.005188	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	True
295948.0	296128.0	4211.52	4212.186	0.007476999999999999	0.065615	0.004578	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	False
296384.0	296704.0	4212.853	4214.187	0.008545	0.059511	0.004273	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	False
297003.0	297443.0	4215.187	4216.52	0.008087500000000001	0.062258	0.003967	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	False
297872.0	298188.0	4217.853	4218.853	0.007935	0.058901	0.004273	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	False
298458.0	298690.0	4219.853	4220.519	0.010071	0.060427	0.003967	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	False
298868.0	299156.0	4221.186	4222.186	0.00763	0.057375	0.004273	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	False
299306.0	299534.0	4222.853	4223.519	0.006409	0.060427	0.010681	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	False
299881.0	300214.0	4224.519	4225.852	0.007019	0.055849	0.007935	False	True	0	28	16:MK-2206	19:IFN-γ	16:MK-2206_19:IFN-γ	0	True
302300.0	302594.0	4232.852	4233.519	0.004883	0.00885	0.13931700000000002	True	False	29	0	NA	NA	NA	0	False
303204.0	303726.0	4235.852	4237.518	0.006714	0.002136	0.260323	True	False	29	0	NA	NA	NA	0	False
304135.0	304283.0	4238.852	4239.185	0.006104	0.064699	0.01709	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	True
304404.0	304989.0	4239.851	4241.519	0.006409	0.05005	0.052187	True	False	30	0	NA	NA	NA	0	False
305384.0	305613.0	4242.851	4243.851	0.010071	0.057985	0.00885	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	True
305860.0	306098.0	4244.518	4245.184	0.010071	0.059206	0.00885	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	False
306313.0	306578.0	4246.184	4246.85	0.00763	0.062563	0.008545	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	False
307198.0	307501.0	4248.851	4250.184	0.00824	0.055849	0.00885	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	False
308009.0	308334.0	4251.85	4252.863	0.006409	0.054323	0.026246	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	False
308799.0	309083.0	4254.183	4255.183	0.007324	0.056459	0.009461	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	False
309505.0	309809.0	4256.85	4257.849	0.009766	0.0587485	0.00885	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	False
310037.0	310333.0	4258.516	4259.516	0.009766	0.06592	0.009156	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	False
310975.0	311341.0	4261.516	4262.849	0.008545	0.060274	0.00824	False	True	0	29	17:IL-6	19:IFN-γ	17:IL-6_19:IFN-γ	0	True
311730.0	311907.0	4264.183	4264.849	0.004273	0.009461	0.099185	True	False	30	0	NA	NA	NA	0	False
316505.0	316829.0	4280.181	4281.181	0.004273	0.006104	0.1188695	True	False	30	0	NA	NA	NA	0	False
317231.0	317794.0	4282.514	4284.181	0.004578	0.000305	0.136723	True	False	30	0	NA	NA	NA	0	False
326653.0	326988.0	4313.845	4314.845	0.004883	0.000305	0.176397	True	False	30	0	NA	NA	NA	0	False
326991.0	326996.0	4314.845	4314.845	0.001221	0.000305	0.023194	True	False	30	0	NA	NA	NA	0	False
327201.0	327412.0	4315.845	4316.512	0.005493	0.046999	0.059816	True	False	30	0	NA	NA	NA	0	False
327571.0	327813.0	4316.845	4317.844	0.006409	0.054323	0.023804	False	True	0	30	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	0	True
328029.0	328383.0	4318.512	4319.512	0.007019	0.060121	0.013123	False	True	0	30	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	0	True
328736.0	329112.0	4320.845	4322.178	0.007935	0.059511	0.007324	False	True	0	30	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	0	False
329428.0	329697.0	4323.178	4323.845	0.00763	0.059206	0.004273	False	True	0	30	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	0	False
329935.0	330201.0	4324.845	4325.845	0.007935	0.061342	0.004273	False	True	0	30	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	0	False
330446.0	330753.0	4326.511	4327.511	0.010376	0.063784	0.003967	False	True	0	30	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	0	False
331079.0	331381.0	4328.511	4329.511	0.00763	0.063173	0.003967	False	True	0	30	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	0	False
331753.0	332184.0	4330.844	4332.177	0.007935	0.060427	0.003662	False	True	0	30	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	0	False
332562.0	332856.0	4333.511	4334.511	0.007935	0.063173	0.003967	False	True	0	30	18:Gefitinib	19:IFN-γ	18:Gefitinib_19:IFN-γ	0	True
333098.0	333283.0	4335.177	4335.845	0.004578	0.021973	0.048219	True	False	31	0	NA	NA	NA	0	False
333759.0	334199.0	4337.511	4338.844	0.005799	0.004273	0.189825	True	False	31	0	NA	NA	NA	0	False
335772.0	336113.0	4344.176	4345.51	0.004578	0.000305	0.144963	True	False	31	0	NA	NA	NA	0	False
336427.0	336766.0	4346.51	4347.509	0.005799	0.018006	0.172735	True	False	31	0	NA	NA	NA	0	False
336952.0	337225.0	4348.176	4349.176	0.005493	0.043336	0.062868	True	False	31	0	NA	NA	NA	0	False
337445.0	337723.0	4349.843	4350.843	0.006104	0.055239	0.02472	False	True	0	31	12:Void	20:Soratinib	12:Void_20:Soratinib	0	True
337958.0	338314.0	4351.509	4352.844	0.006714	0.059206	0.011597	False	True	0	31	12:Void	20:Soratinib	12:Void_20:Soratinib	0	True
338604.0	338769.0	4353.843	4354.176	0.010071	0.066225	0.003662	False	True	0	31	12:Void	20:Soratinib	12:Void_20:Soratinib	0	False
339021.0	339418.0	4355.176	4356.509	0.007935	0.053102	0.004273	False	True	0	31	12:Void	20:Soratinib	12:Void_20:Soratinib	0	False
339804.0	339987.0	4357.843	4358.176	0.006409	0.05768	0.003967	False	True	0	31	12:Void	20:Soratinib	12:Void_20:Soratinib	0	False
340258.0	340625.0	4359.175	4360.509	0.008545	0.058596	0.003967	False	True	0	31	12:Void	20:Soratinib	12:Void_20:Soratinib	0	False
340933.0	341516.0	4361.511	4363.508	0.010071	0.058901	0.003967	False	True	0	31	12:Void	20:Soratinib	12:Void_20:Soratinib	0	False
341894.0	342179.0	4364.508	4365.508	0.006714	0.054933	0.004273	False	True	0	31	12:Void	20:Soratinib	12:Void_20:Soratinib	0	False
342536.0	342739.0	4366.841	4367.507	0.010071	0.047304	0.003967	False	True	0	31	12:Void	20:Soratinib	12:Void_20:Soratinib	0	True
343563.0	343911.0	4370.174	4371.508	0.004578	0.002136	0.138249	True	False	32	0	NA	NA	NA	0	False
346874.0	347335.0	4381.173	4382.84	0.006409	0.00061	0.227973	True	False	32	0	NA	NA	NA	0	False
349790.0	350256.0	4390.84	4392.507	0.006104	0.000305	0.20996749999999997	True	False	32	0	NA	NA	NA	0	False
350521.0	350749.0	4393.507	4394.173	0.005799	0.04944	0.053713	True	False	32	0	NA	NA	NA	0	False
351006.0	351359.0	4395.173	4396.173	0.005493	0.040284	0.066836	True	False	32	0	NA	NA	NA	0	False
351695.0	351980.0	4397.173	4398.172	0.005799	0.054018	0.008545	False	True	0	32	11:Void	12:Void	11:Void_12:Void	0	True
352274.0	352520.0	4399.173	4400.172	0.0071715	0.055849	0.004273	False	True	0	32	11:Void	12:Void	11:Void_12:Void	0	True
352773.0	353176.0	4400.839	4402.172	0.00763	0.05829	0.003967	False	True	0	32	11:Void	12:Void	11:Void_12:Void	0	False
353413.0	353735.0	4403.172	4404.172	0.006714	0.058901	0.003967	False	True	0	32	11:Void	12:Void	11:Void_12:Void	0	False
354015.0	354349.0	4405.172	4406.173	0.00763	0.05707	0.004578	False	True	0	32	11:Void	12:Void	11:Void_12:Void	0	False
354682.0	355008.0	4407.181	4408.505	0.007019	0.053102	0.004883	False	True	0	32	11:Void	12:Void	11:Void_12:Void	0	False
355263.0	355514.0	4409.172	4410.172	0.007324	0.057375	0.003967	False	True	0	32	11:Void	12:Void	11:Void_12:Void	0	False
355724.0	356028.0	4410.838	4411.838	0.007324	0.054018	0.003967	False	True	0	32	11:Void	12:Void	11:Void_12:Void	0	False
356357.0	356570.0	4412.858	4413.505	0.008545	0.060732	0.004578	False	True	0	32	11:Void	12:Void	11:Void_12:Void	0	True
356708.0	356962.0	4414.171	4414.837	0.003967	0.010376	0.095523	True	False	33	0	NA	NA	NA	0	False
357490.0	357976.0	4416.504	4418.17	0.006409	0.021668	0.149846	True	False	33	0	NA	NA	NA	0	False
358210.0	358482.0	4419.17	4419.837	0.006714	0.052187	0.014649	False	True	0	33	13:Nutlin	20:Soratinib	13:Nutlin_20:Soratinib	0	True
